YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
2021,22,0,36871,Matthew NeSmith,80.0,8
2021,22,0,34256,Andrew Putnam,80.0,8
2021,22,0,33486,Roger Sloan,80.0,4
2021,22,0,34046,Jordan Spieth,80.0,4
2021,22,0,33448,Justin Thomas,80.0,4
2021,33,0,52372,Cameron Champ,77.8,7
2021,33,0,24138,Ian Poulter,77.8,7
2021,35,0,21961,Charles Howell III,76.9,10
2021,35,0,32757,Patton Kizzire,76.9,10
2021,35,0,24502,Adam Scott,76.9,10
2021,38,0,34255,Joseph Bramlett,75.0,9
2021,38,0,20229,Stewart Cink,75.0,9
2021,38,0,28089,Jason Day,75.0,3
2021,38,0,47959,Bryson DeChambeau,75.0,6
2021,38,0,29535,Brice Garnett,75.0,9
2021,38,0,52375,Doug Ghim,75.0,6
2021,38,0,46402,Talor Gooch,75.0,9
2021,38,0,34563,Chesson Hadley,75.0,6
2021,38,0,32448,James Hahn,75.0,3
2021,38,0,30925,Dustin Johnson,75.0,3
2021,38,0,50525,Collin Morikawa,75.0,6
2021,38,0,33419,Cameron Tringale,75.0,6
2021,38,0,27095,Nick Watney,75.0,3
2021,38,0,47128,Richy Werenski,75.0,6
2021,52,0,35461,Beau Hossler,72.7,8
2021,52,0,39971,Sungjae Im,72.7,8
2021,52,0,26851,Marc Leishman,72.7,8
2021,52,0,24361,Pat Perez,72.7,8
2021,56,0,39975,Michael Kim,71.4,5
2021,56,0,23108,Matt Kuchar,71.4,5
2021,56,0,31420,Anirban Lahiri,71.4,5
2021,56,0,49766,Hank Lebioda,71.4,5
2021,56,0,45486,Joaquin Niemann,71.4,10
2021,56,0,26329,Louis Oosthuizen,71.4,5
2021,56,0,22405,Justin Rose,71.4,5
2021,56,0,29518,Brendan Steele,71.4,10
2021,64,0,30163,Henrik Norlander,70.0,7
2021,65,0,32150,Michael Thompson,69.2,9
2021,65,0,51894,Vince Whaley,69.2,9
2021,67,0,26300,Matt Jones,68.8,11
2021,68,0,33141,Keegan Bradley,66.7,4
2021,68,0,25364,Paul Casey,66.7,4
2021,68,0,23983,Luke Donald,66.7,2
2021,68,0,33490,Bo Hoag,66.7,6
2021,68,0,36689,Brooks Koepka,66.7,2
2021,68,0,23621,Rory Sabbatini,66.7,4
2021,68,0,31323,Gary Woodland,66.7,4
2021,75,0,47347,Adam Schenk,64.3,9
2021,76,0,37455,Si Woo Kim,63.6,7
2021,76,0,37189,Harold Varner III,63.6,7
2021,78,0,46435,Austin Cook,62.5,5
2021,78,0,33597,Harry Higgs,62.5,5
2021,78,0,39977,Max Homa,62.5,5
2021,78,0,25804,Bubba Watson,62.5,5
2021,78,0,47483,Will Zalatoris,62.5,5
2021,83,0,31560,Brian Stuard,61.5,8
2021,84,0,47504,Sam Burns,60.0,3
2021,84,0,39997,Corey Conners,60.0,3
2021,84,0,32102,Rickie Fowler,60.0,6
2021,84,0,56762,Will Gordon,60.0,6
2021,84,0,27644,Brian Harman,60.0,6
2021,84,0,29420,Billy Horschel,60.0,6
2021,84,0,35449,Adam Long,60.0,3
2021,84,0,28237,Rory McIlroy,60.0,3
2021,84,0,28252,Seamus Power,60.0,3
2021,84,0,48119,Ben Taylor,60.0,3
2021,84,0,23788,D.J. Trahan,60.0,6
2021,95,0,22056,Cameron Percy,58.3,7
2021,95,0,26331,Charl Schwartzel,58.3,7
2021,97,0,33404,Chris Baker,57.1,4
2021,97,0,26758,David Hearn,57.1,4
2021,97,0,23320,Ryan Palmer,57.1,4
2021,97,0,36699,Patrick Rodgers,57.1,8
2021,97,0,30692,Scott Stallings,57.1,4
2021,97,0,23325,Vaughn Taylor,57.1,4
2021,97,0,27064,Jhonattan Vegas,57.1,8
2021,97,0,56278,Matthew Wolff,57.1,4
2021,105,0,29479,Scott Brown,55.6,5
2021,105,0,26499,Rafa Cabrera Bello,55.6,5
2021,105,0,35310,Lanto Griffin,55.6,5
2021,105,0,33410,Andrew Landry,55.6,5
2021,105,0,39546,Keith Mitchell,55.6,5
2021,105,0,48822,Sebastián Muñoz,55.6,5
2021,105,0,49771,J.T. Poston,55.6,5
2021,105,0,37275,Sam Ryder,55.6,5
2021,105,0,27214,Kevin Streelman,55.6,5
2021,105,0,32333,Kevin Tway,55.6,5
2021,115,0,40026,Daniel Berger,54.5,6
2021,115,0,35104,Tom Lewis,54.5,6
2021,115,0,1810,Phil Mickelson,54.5,6
2021,115,0,30110,Kyle Stanley,54.5,6
2021,119,0,24024,Zach Johnson,53.8,7
2021,120,0,28420,Ryan Brehm,50.0,3
2021,120,0,30911,Tommy Fleetwood,50.0,5
2021,120,0,48045,Michael Gellerman,50.0,3
2021,120,0,34098,Russell Henley,50.0,4
2021,120,0,31557,Jim Herman,50.0,3
2021,120,0,46717,Viktor Hovland,50.0,3
2021,120,0,33122,Russell Knox,50.0,4
2021,120,0,30944,Jason Kokrak,50.0,2
2021,120,0,28775,Nate Lashley,50.0,5
2021,120,0,32791,K.H. Lee,50.0,7
2021,120,0,34466,Peter Malnati,50.0,3
2021,120,0,32839,Hideki Matsuyama,50.0,6
2021,120,0,32640,Troy Merritt,50.0,5
2021,120,0,24140,Sean O'Hair,50.0,2
2021,120,0,27942,Rob Oppenheim,50.0,4
2021,120,0,53165,Doc Redman,50.0,5
2021,120,0,46046,Scottie Scheffler,50.0,4
2021,120,0,46441,Robby Shelton,50.0,4
2021,120,0,30927,Brendon Todd,50.0,5
2021,120,0,27770,Camilo Villegas,50.0,4
2021,120,0,32254,Xinjun Zhang,50.0,3
2021,141,0,36801,Mark Hubbard,46.7,7
2021,142,0,45609,Tyler Duncan,45.5,5
2021,142,0,29478,Kevin Kisner,45.5,5
2021,142,0,33667,Carlos Ortiz,45.5,5
2021,142,0,26476,Chez Reavie,45.5,5
2021,142,0,49960,Sepp Straka,45.5,5
2021,142,0,25632,Jimmy Walker,45.5,5
2021,148,0,29268,Bronson Burgoon,44.4,4
2021,148,0,34076,Joel Dahmen,44.4,4
2021,148,0,30926,Chris Kirk,44.4,4
2021,148,0,27936,Martin Laird,44.4,4
2021,148,0,27349,Alex Noren,44.4,4
2021,148,0,39324,J.J. Spaun,44.4,4
2021,148,0,34431,Robert Streb,44.4,4
2021,148,0,49964,Aaron Wise,44.4,4
2021,156,0,19803,Ryan Armour,42.9,3
2021,156,0,29970,Dylan Frittelli,42.9,3
2021,156,0,19846,Brian Gay,42.9,3
2021,156,0,32816,Satoshi Kodaira,42.9,3
2021,156,0,25493,Nick Taylor,42.9,6
2021,161,0,33948,Byeong Hun An,41.7,5
2021,161,0,27974,Sung Kang,41.7,5
2021,161,0,47993,Denny McCarthy,41.7,5
2021,161,0,25818,Scott Piercy,41.7,5
2021,165,0,32070,Rafael Campos,40.0,2
2021,165,0,51766,Wyndham Clark,40.0,4
2021,165,0,25686,Jason Dufner,40.0,4
2021,165,0,40098,Matt Fitzpatrick,40.0,2
2021,165,0,27129,Luke List,40.0,4
2021,165,0,27556,Ted Potter Jr.,40.0,2
2021,165,0,39953,Chase Seiffert,40.0,4
2021,165,0,35891,Cameron Smith,40.0,2
2021,165,0,23623,Bo Van Pelt,40.0,2
2021,174,0,33120,Mark Anderson,37.5,3
2021,174,0,27554,Scott Harrington,37.5,3
2021,174,0,34174,John Huh,37.5,3
2021,177,0,25900,Lucas Glover,36.4,4
2021,178,0,24357,K.J. Choi,33.3,2
2021,178,0,32618,Rhein Gibson,33.3,2
2021,178,0,12716,Charley Hoffman,33.3,3
2021,178,0,35506,Mackenzie Hughes,33.3,4
2021,178,0,29926,Danny Lee,33.3,2
2021,178,0,46442,Maverick McNealy,33.3,2
2021,178,0,25396,Kevin Na,33.3,2
2021,178,0,35658,Kris Ventura,33.3,2
2021,178,0,48887,Matt Wallace,33.3,2
2021,187,0,27330,Josh Teater,28.6,2
2021,187,0,20396,Lee Westwood,28.6,2
2021,189,0,29908,C.T. Pan,27.3,3
2021,190,0,49298,Kramer Hickok,25.0,2
2021,190,0,34213,Grayson Murray,25.0,1
2021,190,0,35617,Martin Trainer,25.0,1
2021,193,0,22371,Aaron Baddeley,20.0,1
2021,194,0,27141,J.B. Holmes,16.7,1
2021,195,0,24781,Hunter Mahan,0.0,0
2021,195,0,32139,Danny Willett,0.0,0
2020,1,0,40026,Daniel Berger,100.0,5
2020,1,0,34021,Bud Cauley,100.0,8
2020,1,0,39997,Corey Conners,100.0,8
2020,1,0,45157,Cam Davis,100.0,5
2020,1,0,28089,Jason Day,100.0,3
2020,1,0,32102,Rickie Fowler,100.0,3
2020,1,0,52375,Doug Ghim,100.0,3
2020,1,0,29420,Billy Horschel,100.0,10
2020,1,0,33122,Russell Knox,100.0,4
2020,1,0,33413,Ben Martin,100.0,3
2020,1,0,34213,Grayson Murray,100.0,3
2020,1,0,27942,Rob Oppenheim,100.0,8
2020,1,0,23320,Ryan Palmer,100.0,6
2020,1,0,27556,Ted Potter Jr.,100.0,1
2020,1,0,28252,Seamus Power,100.0,5
2020,1,0,46970,Jon Rahm,100.0,3
2020,1,0,48081,Xander Schauffele,100.0,6
2020,1,0,24502,Adam Scott,100.0,3
2020,1,0,27064,Jhonattan Vegas,100.0,6
2020,1,0,27095,Nick Watney,100.0,1
2020,21,2,35449,Adam Long,91.7,11
2020,22,2,25900,Lucas Glover,90.0,9
2020,23,2,45526,Abraham Ancer,87.5,7
2020,23,2,47504,Sam Burns,87.5,7
2020,25,2,32791,K.H. Lee,85.7,6
2020,25,2,29518,Brendan Steele,85.7,6
2020,25,2,37189,Harold Varner III,85.7,6
2020,28,2,26499,Rafa Cabrera Bello,83.3,5
2020,28,2,29535,Brice Garnett,83.3,5
2020,28,2,27644,Brian Harman,83.3,10
2020,28,2,39977,Max Homa,83.3,5
2020,28,2,27936,Martin Laird,83.3,5
2020,28,2,33204,Shane Lowry,83.3,5
2020,28,2,45486,Joaquin Niemann,83.3,5
2020,28,2,53165,Doc Redman,83.3,10
2020,28,2,49960,Sepp Straka,83.3,5
2020,28,2,25493,Nick Taylor,83.3,5
2020,28,2,51894,Vince Whaley,83.3,5
2020,39,2,33597,Harry Higgs,81.8,9
2020,39,2,31560,Brian Stuard,81.8,9
2020,41,2,35450,Patrick Cantlay,80.0,4
2020,41,2,40098,Matt Fitzpatrick,80.0,4
2020,41,2,30911,Tommy Fleetwood,80.0,4
2020,41,2,32839,Hideki Matsuyama,80.0,4
2020,41,2,49771,J.T. Poston,80.0,8
2020,41,2,34256,Andrew Putnam,80.0,4
2020,41,2,37275,Sam Ryder,80.0,4
2020,41,2,48887,Matt Wallace,80.0,4
2020,49,2,34076,Joel Dahmen,77.8,7
2020,50,2,56762,Will Gordon,75.0,3
2020,50,2,49298,Kramer Hickok,75.0,3
2020,50,2,49766,Hank Lebioda,75.0,3
2020,50,2,28237,Rory McIlroy,75.0,3
2020,50,2,26596,Ryan Moore,75.0,3
2020,50,2,25396,Kevin Na,75.0,6
2020,50,2,23621,Rory Sabbatini,75.0,6
2020,50,2,35658,Kris Ventura,75.0,3
2020,58,2,46402,Talor Gooch,72.7,8
2020,58,2,33399,Adam Hadwin,72.7,8
2020,60,2,34255,Joseph Bramlett,71.4,5
2020,60,2,29926,Danny Lee,71.4,5
2020,60,2,27129,Luke List,71.4,5
2020,60,2,48822,Sebastián Muñoz,71.4,5
2020,60,2,33667,Carlos Ortiz,71.4,5
2020,65,2,36871,Matthew NeSmith,70.0,7
2020,66,2,33404,Chris Baker,66.7,4
2020,66,2,25364,Paul Casey,66.7,4
2020,66,2,52372,Cameron Champ,66.7,4
2020,66,2,51766,Wyndham Clark,66.7,4
2020,66,2,34099,Harris English,66.7,4
2020,66,2,34098,Russell Henley,66.7,4
2020,66,2,30944,Jason Kokrak,66.7,4
2020,66,2,35230,Nelson Ledesma,66.7,2
2020,66,2,40042,Tyler McCumber,66.7,4
2020,66,2,1810,Phil Mickelson,66.7,4
2020,66,2,35732,Wes Roach,66.7,2
2020,66,2,22405,Justin Rose,66.7,2
2020,66,2,46441,Robby Shelton,66.7,6
2020,66,2,35891,Cameron Smith,66.7,6
2020,66,2,27214,Kevin Streelman,66.7,4
2020,66,2,33449,Zack Sucher,66.7,2
2020,66,2,48119,Ben Taylor,66.7,2
2020,66,2,31323,Gary Woodland,66.7,4
2020,84,3,46717,Viktor Hovland,63.6,7
2020,85,3,21209,Sergio Garcia,62.5,5
2020,85,3,32662,Michael Gligic,62.5,5
2020,85,3,29908,C.T. Pan,62.5,5
2020,85,3,34360,Patrick Reed,62.5,5
2020,85,3,47347,Adam Schenk,62.5,5
2020,85,3,39953,Chase Seiffert,62.5,5
2020,85,3,23325,Vaughn Taylor,62.5,5
2020,92,3,22371,Aaron Baddeley,60.0,3
2020,92,3,29970,Dylan Frittelli,60.0,6
2020,92,3,35461,Beau Hossler,60.0,6
2020,92,3,34466,Peter Malnati,60.0,3
2020,92,3,25572,Graeme McDowell,60.0,3
2020,92,3,30163,Henrik Norlander,60.0,6
2020,92,3,25818,Scott Piercy,60.0,6
2020,92,3,24138,Ian Poulter,60.0,3
2020,92,3,33448,Justin Thomas,60.0,3
2020,92,3,49964,Aaron Wise,60.0,3
2020,92,3,56278,Matthew Wolff,60.0,6
2020,103,3,33948,Byeong Hun An,57.1,4
2020,103,3,29268,Bronson Burgoon,57.1,4
2020,103,3,27649,Brandt Snedeker,57.1,4
2020,103,3,32333,Kevin Tway,57.1,4
2020,107,3,40058,Zac Blair,55.6,5
2020,107,3,33141,Keegan Bradley,55.6,5
2020,107,3,28420,Ryan Brehm,55.6,5
2020,107,3,25686,Jason Dufner,55.6,5
2020,107,3,35310,Lanto Griffin,55.6,5
2020,107,3,32640,Troy Merritt,55.6,5
2020,113,3,46442,Maverick McNealy,53.8,7
2020,114,3,19803,Ryan Armour,50.0,2
2020,114,3,21407,Arjun Atwal,50.0,2
2020,114,3,40009,Dominic Bozzelli,50.0,2
2020,114,3,34314,Sebastian Cappelen,50.0,3
2020,114,3,46435,Austin Cook,50.0,4
2020,114,3,28307,Matt Every,50.0,2
2020,114,3,48045,Michael Gellerman,50.0,3
2020,114,3,34363,Tyrrell Hatton,50.0,1
2020,114,3,12716,Charley Hoffman,50.0,3
2020,114,3,36801,Mark Hubbard,50.0,5
2020,114,3,39971,Sungjae Im,50.0,4
2020,114,3,37455,Si Woo Kim,50.0,5
2020,114,3,36689,Brooks Koepka,50.0,2
2020,114,3,23108,Matt Kuchar,50.0,3
2020,114,3,39546,Keith Mitchell,50.0,4
2020,114,3,50525,Collin Morikawa,50.0,3
2020,114,3,27349,Alex Noren,50.0,3
2020,114,3,46046,Scottie Scheffler,50.0,2
2020,114,3,39324,J.J. Spaun,50.0,4
2020,114,3,34431,Robert Streb,50.0,1
2020,114,3,30927,Brendon Todd,50.0,3
2020,114,3,35617,Martin Trainer,50.0,1
2020,114,3,23623,Bo Van Pelt,50.0,2
2020,114,3,25632,Jimmy Walker,50.0,2
2020,114,3,25804,Bubba Watson,50.0,2
2020,114,3,47128,Richy Werenski,50.0,3
2020,114,3,32139,Danny Willett,50.0,3
2020,141,4,36699,Patrick Rodgers,46.2,6
2020,142,4,26300,Matt Jones,45.5,5
2020,142,4,30692,Scott Stallings,45.5,5
2020,144,4,26476,Chez Reavie,44.4,4
2020,145,4,27554,Scott Harrington,42.9,3
2020,145,4,21961,Charles Howell III,42.9,3
2020,145,4,32757,Patton Kizzire,42.9,3
2020,145,4,29484,Peter Uihlein,42.9,3
2020,149,4,29479,Scott Brown,40.0,2
2020,149,4,32366,Kevin Chappell,40.0,2
2020,149,4,45609,Tyler Duncan,40.0,4
2020,149,4,29725,Tony Finau,40.0,2
2020,149,4,46550,Brandon Hagy,40.0,2
2020,149,4,35532,Tom Hoge,40.0,2
2020,149,4,28775,Nate Lashley,40.0,2
2020,149,4,47993,Denny McCarthy,40.0,4
2020,149,4,22056,Cameron Percy,40.0,2
2020,149,4,33486,Roger Sloan,40.0,2
2020,149,4,34046,Jordan Spieth,40.0,4
2020,149,4,27330,Josh Teater,40.0,2
2020,149,4,23788,D.J. Trahan,40.0,2
2020,149,4,33419,Cameron Tringale,40.0,4
2020,149,4,25349,Tim Wilkinson,40.0,2
2020,164,5,33490,Bo Hoag,37.5,3
2020,164,5,32254,Xinjun Zhang,37.5,3
2020,166,5,47959,Bryson DeChambeau,33.3,1
2020,166,5,31646,Emiliano Grillo,33.3,2
2020,166,5,34563,Chesson Hadley,33.3,3
2020,166,5,32448,James Hahn,33.3,1
2020,166,5,26758,David Hearn,33.3,2
2020,166,5,24024,Zach Johnson,33.3,2
2020,166,5,29478,Kevin Kisner,33.3,2
2020,166,5,30110,Kyle Stanley,33.3,1
2020,174,5,20229,Stewart Cink,28.6,2
2020,174,5,24924,Bill Haas,28.6,2
2020,174,5,31557,Jim Herman,28.6,2
2020,174,5,26329,Louis Oosthuizen,28.6,2
2020,174,5,24361,Pat Perez,28.6,2
2020,174,5,32150,Michael Thompson,28.6,2
2020,180,5,10809,Jim Furyk,25.0,1
2020,180,5,19846,Brian Gay,25.0,1
2020,180,5,31420,Anirban Lahiri,25.0,1
2020,180,5,27963,Chris Stroud,25.0,1
2020,184,6,33120,Mark Anderson,20.0,1
2020,184,6,28679,Fabián Gómez,20.0,1
2020,184,5,26851,Marc Leishman,20.0,2
2020,187,5,32618,Rhein Gibson,14.3,1
2020,187,5,33410,Andrew Landry,14.3,1
2020,189,5,27974,Sung Kang,12.5,1
2020,190,5,29974,Branden Grace,0.0,0
2020,190,5,35506,Mackenzie Hughes,0.0,0
2020,190,5,30925,Dustin Johnson,0.0,0
2020,190,5,29221,Webb Simpson,0.0,0
2018,1,0,30911,Tommy Fleetwood,100.0,5
2018,1,0,32102,Rickie Fowler,100.0,2
2018,1,0,30925,Dustin Johnson,100.0,4
2018,1,0,36689,Brooks Koepka,100.0,6
2018,1,0,28775,Nate Lashley,100.0,3
2018,1,0,26329,Louis Oosthuizen,100.0,6
2018,1,0,22582,Kyle Thompson,100.0,2
2018,1,0,35544,Andrew Yun,100.0,1
2018,9,0,45609,Tyler Duncan,90.0,9
2018,9,0,25900,Lucas Glover,90.0,9
2018,9,0,30692,Scott Stallings,90.0,9
2018,12,0,24024,Zach Johnson,88.9,8
2018,13,0,27349,Alex Noren,87.5,7
2018,14,0,25364,Paul Casey,85.7,6
2018,14,0,29725,Tony Finau,85.7,6
2018,14,0,25198,Francesco Molinari,85.7,6
2018,17,0,1810,Phil Mickelson,84.6,11
2018,18,0,34099,Harris English,83.3,5
2018,18,0,20157,Retief Goosen,83.3,5
2018,18,0,29221,Webb Simpson,83.3,5
2018,18,0,33448,Justin Thomas,83.3,5
2018,22,0,34563,Chesson Hadley,81.8,9
2018,23,0,29268,Bronson Burgoon,80.0,4
2018,23,0,32366,Kevin Chappell,80.0,8
2018,23,0,29974,Branden Grace,80.0,8
2018,23,0,35421,Brandon Harkins,80.0,12
2018,23,0,21961,Charles Howell III,80.0,12
2018,23,0,34174,John Huh,80.0,8
2018,23,0,29222,Billy Hurley III,80.0,4
2018,23,0,46501,Ollie Schniederjans,80.0,8
2018,31,0,30944,Jason Kokrak,78.6,11
2018,32,0,26499,Rafa Cabrera Bello,77.8,7
2018,32,0,28252,Seamus Power,77.8,7
2018,32,0,26476,Chez Reavie,77.8,7
2018,32,0,23325,Vaughn Taylor,77.8,7
2018,36,0,37338,Zecheng Dou,75.0,3
2018,36,0,31416,Derek Fathauer,75.0,6
2018,36,0,28679,Fabián Gómez,75.0,9
2018,36,0,34363,Tyrrell Hatton,75.0,6
2018,36,0,23353,J.J. Henry,75.0,6
2018,36,0,23108,Matt Kuchar,75.0,6
2018,36,0,27129,Luke List,75.0,6
2018,36,0,33413,Ben Martin,75.0,6
2018,36,0,32839,Hideki Matsuyama,75.0,6
2018,36,0,25572,Graeme McDowell,75.0,6
2018,36,0,29908,C.T. Pan,75.0,9
2018,36,0,27556,Ted Potter Jr.,75.0,6
2018,36,0,39328,Conrad Shindler,75.0,6
2018,36,0,35891,Cameron Smith,75.0,6
2018,36,0,27649,Brandt Snedeker,75.0,6
2018,36,0,34264,Hudson Swafford,75.0,6
2018,36,0,25493,Nick Taylor,75.0,9
2018,36,0,47128,Richy Werenski,75.0,9
2018,54,0,40026,Daniel Berger,72.7,8
2018,54,0,36799,Stephan Jaeger,72.7,8
2018,54,0,33122,Russell Knox,72.7,8
2018,54,0,25396,Kevin Na,72.7,8
2018,54,0,47347,Adam Schenk,72.7,8
2018,54,0,31323,Gary Woodland,72.7,8
2018,60,0,29478,Kevin Kisner,71.4,5
2018,60,0,24781,Hunter Mahan,71.4,5
2018,60,0,25818,Scott Piercy,71.4,5
2018,60,0,24138,Ian Poulter,71.4,5
2018,60,0,34046,Jordan Spieth,71.4,5
2018,60,0,34431,Robert Streb,71.4,5
2018,66,0,26851,Marc Leishman,70.0,7
2018,66,0,29461,Jamie Lovemark,70.0,7
2018,66,0,20572,Rod Pampling,70.0,7
2018,66,0,24361,Pat Perez,70.0,7
2018,66,0,23621,Rory Sabbatini,70.0,7
2018,71,0,20472,Alex Cejka,69.2,9
2018,71,0,33399,Adam Hadwin,69.2,9
2018,73,0,40009,Dominic Bozzelli,66.7,6
2018,73,0,29479,Scott Brown,66.7,8
2018,73,0,10809,Jim Furyk,66.7,4
2018,73,0,46402,Talor Gooch,66.7,4
2018,73,0,32448,James Hahn,66.7,8
2018,73,0,34098,Russell Henley,66.7,6
2018,73,0,34466,Peter Malnati,66.7,6
2018,73,0,28237,Rory McIlroy,66.7,2
2018,73,0,32640,Troy Merritt,66.7,6
2018,73,0,34213,Grayson Murray,66.7,6
2018,73,0,24140,Sean O'Hair,66.7,6
2018,73,0,27942,Rob Oppenheim,66.7,6
2018,73,0,34360,Patrick Reed,66.7,6
2018,73,0,36699,Patrick Rodgers,66.7,8
2018,73,0,22405,Justin Rose,66.7,2
2018,73,0,24502,Adam Scott,66.7,6
2018,73,0,39324,J.J. Spaun,66.7,6
2018,73,0,31560,Brian Stuard,66.7,8
2018,73,0,32333,Kevin Tway,66.7,8
2018,73,0,25632,Jimmy Walker,66.7,8
2018,93,0,39546,Keith Mitchell,64.3,9
2018,94,0,27963,Chris Stroud,63.6,7
2018,95,0,24358,Robert Garrigus,62.5,5
2018,95,0,39954,Cody Gribble,62.5,5
2018,95,0,24924,Bill Haas,62.5,5
2018,95,0,30926,Chris Kirk,62.5,10
2018,95,0,29926,Danny Lee,62.5,5
2018,95,0,33204,Shane Lowry,62.5,5
2018,95,0,31202,William McGirt,62.5,5
2018,95,0,46601,Trey Mullinax,62.5,5
2018,95,0,29518,Brendan Steele,62.5,5
2018,95,0,29484,Peter Uihlein,62.5,5
2018,105,0,19803,Ryan Armour,61.5,8
2018,106,0,29535,Brice Garnett,60.0,9
2018,106,0,37455,Si Woo Kim,60.0,9
2018,106,0,34358,Jonathan Randolph,60.0,6
2018,106,0,21528,Henrik Stenson,60.0,3
2018,106,0,33419,Cameron Tringale,60.0,3
2018,106,0,8793,Tiger Woods,60.0,3
2018,112,0,35461,Beau Hossler,58.3,7
2018,113,0,27958,Ryan Blaum,57.1,4
2018,113,0,27895,Jonas Blixt,57.1,4
2018,113,0,35450,Patrick Cantlay,57.1,4
2018,113,0,34076,Joel Dahmen,57.1,4
2018,113,0,26758,David Hearn,57.1,4
2018,113,0,29420,Billy Horschel,57.1,4
2018,119,0,33948,Byeong Hun An,55.6,5
2018,119,0,22371,Aaron Baddeley,55.6,5
2018,119,0,35545,Blayne Barber,55.6,5
2018,119,0,47959,Bryson DeChambeau,55.6,5
2018,119,0,31646,Emiliano Grillo,55.6,5
2018,119,0,37278,Nicholas Lindheim,55.6,5
2018,119,0,22056,Cameron Percy,55.6,5
2018,119,0,37275,Sam Ryder,55.6,5
2018,127,0,35310,Lanto Griffin,54.5,6
2018,127,0,27644,Brian Harman,54.5,6
2018,127,0,34409,David Lingmerth,54.5,6
2018,127,0,29485,Brett Stegmaier,54.5,6
2018,131,0,45526,Abraham Ancer,53.8,7
2018,132,0,30978,Kiradech Aphibarnrat,50.0,3
2018,132,0,48084,Wesley Bryan,50.0,4
2018,132,0,12510,Chad Campbell,50.0,6
2018,132,0,28089,Jason Day,50.0,2
2018,132,0,12716,Charley Hoffman,50.0,3
2018,132,0,32757,Patton Kizzire,50.0,6
2018,132,0,31420,Anirban Lahiri,50.0,4
2018,132,0,27936,Martin Laird,50.0,3
2018,132,0,26596,Ryan Moore,50.0,3
2018,132,0,23320,Ryan Palmer,50.0,4
2018,132,0,32876,Martin Piller,50.0,4
2018,132,0,25240,D.A. Points,50.0,2
2018,132,0,49771,J.T. Poston,50.0,3
2018,132,0,26331,Charl Schwartzel,50.0,4
2018,132,0,25834,Daniel Summerhays,50.0,2
2018,132,0,37189,Harold Varner III,50.0,6
2018,132,0,49964,Aaron Wise,50.0,4
2018,132,0,32254,Xinjun Zhang,50.0,5
2018,150,0,46435,Austin Cook,47.1,8
2018,151,0,39997,Corey Conners,46.7,7
2018,151,0,27095,Nick Watney,46.7,7
2018,153,0,39327,Ben Silverman,46.2,6
2018,153,0,27064,Jhonattan Vegas,46.2,6
2018,155,0,27141,J.B. Holmes,44.4,4
2018,155,0,35879,Kelly Kraft,44.4,4
2018,155,0,29223,Sam Saunders,44.4,4
2018,158,0,24925,Jonathan Byrd,42.9,3
2018,158,0,34021,Bud Cauley,42.9,3
2018,158,0,47993,Denny McCarthy,42.9,3
2018,158,0,48081,Xander Schauffele,42.9,3
2018,158,0,32150,Michael Thompson,42.9,3
2018,163,0,28500,Martin Flores,41.7,5
2018,163,0,27974,Sung Kang,41.7,5
2018,163,0,28132,Tyrone Van Aswegen,41.7,5
2018,166,0,19846,Brian Gay,40.0,4
2018,166,0,26300,Matt Jones,40.0,2
2018,166,0,50526,Tom Lovelady,40.0,4
2018,166,0,26951,Johnson Wagner,40.0,4
2018,166,0,25892,Steve Wheatcroft,40.0,2
2018,171,0,33141,Keegan Bradley,38.5,5
2018,172,0,24846,Ricky Barnes,37.5,3
2018,172,0,37454,Whee Kim,37.5,3
2018,172,0,27214,Kevin Streelman,37.5,3
2018,175,0,35532,Tom Hoge,36.4,4
2018,175,0,25804,Bubba Watson,36.4,4
2018,177,0,20229,Stewart Cink,33.3,4
2018,177,0,25686,Jason Dufner,33.3,3
2018,177,0,33410,Andrew Landry,33.3,3
2018,177,0,46970,Jon Rahm,33.3,1
2018,181,0,35376,Roberto Díaz,30.0,3
2018,181,0,28307,Matt Every,30.0,3
2018,183,0,33418,Shawn Stefani,28.6,2
2018,184,0,47125,Matt Atkins,25.0,1
2018,184,0,20593,Greg Chalmers,25.0,1
2018,184,0,39975,Michael Kim,25.0,1
2018,184,0,32816,Satoshi Kodaira,25.0,1
2018,184,0,34256,Andrew Putnam,25.0,2
2018,184,0,30110,Kyle Stanley,25.0,1
2018,184,0,47287,Ethan Tracy,25.0,2
2018,191,0,40058,Zac Blair,20.0,1
2018,192,0,23541,Ben Crane,12.5,1
2018,193,0,35506,Mackenzie Hughes,11.1,1
2011,1,0,23983,Luke Donald,100.0,3
2011,1,0,27649,Brandt Snedeker,100.0,3
2011,1,0,29518,Brendan Steele,100.0,9
2011,1,0,6527,Steve Stricker,100.0,3
2011,1,0,34072,Will Strickler,100.0,4
2011,1,0,27095,Nick Watney,100.0,5
2011,7,0,25274,Steven Bowditch,90.9,10
2011,8,0,20572,Rod Pampling,88.9,8
2011,8,0,24138,Ian Poulter,88.9,8
2011,10,0,6621,Joe Durant,87.5,7
2011,10,0,25396,Kevin Na,87.5,7
2011,10,0,24361,Pat Perez,87.5,7
2011,13,0,24024,Zach Johnson,85.7,6
2011,13,0,25345,Carl Pettersson,85.7,12
2011,13,0,26331,Charl Schwartzel,85.7,6
